# Xorshift64* seed is 12324134369112421032
# Matrix size is 1000 x 1000
# Probability of a cell to be non-empty is 47.000000%
# Collecting statistics over 100 iterations
# Size Count CountPerIteration
1 	 12799.220
2 	 4390.230
3 	 2390.160
4 	 1523.750
5 	 1062.730
6 	 789.590
7 	 608.410
8 	 484.560
9 	 399.080
10 	 333.680
11 	 286.120
12 	 244.290
13 	 213.620
14 	 187.820
15 	 167.860
16 	 148.940
17 	 135.090
18 	 121.970
19 	 112.120
20 	 100.810
21 	 90.880
22 	 84.340
23 	 79.850
24 	 74.440
25 	 69.170
26 	 64.650
27 	 60.980
28 	 57.240
29 	 54.630
30 	 51.150
31 	 46.420
32 	 44.620
33 	 43.050
34 	 40.400
35 	 39.040
36 	 35.400
37 	 34.680
38 	 33.770
39 	 31.790
40 	 29.020
41 	 30.200
42 	 27.750
43 	 26.380
44 	 25.340
45 	 25.320
46 	 25.080
47 	 23.480
48 	 22.060
49 	 21.750
50 	 20.840
51 	 20.520
52 	 19.020
53 	 19.010
54 	 18.610
55 	 17.590
56 	 17.170
57 	 17.440
58 	 15.590
59 	 14.850
60 	 15.540
61 	 14.310
62 	 14.010
63 	 14.180
64 	 13.830
65 	 13.750
66 	 12.420
67 	 12.580
68 	 12.000
69 	 12.040
70 	 11.740
71 	 11.320
72 	 11.390
73 	 11.230
74 	 10.980
75 	 10.430
76 	 10.020
77 	 10.030
78 	 9.830
79 	 9.630
80 	 9.290
81 	 9.510
82 	 8.780
83 	 8.880
84 	 8.530
85 	 8.500
86 	 8.210
87 	 7.600
88 	 7.620
89 	 7.490
90 	 7.150
91 	 7.400
92 	 6.690
93 	 7.410
94 	 7.700
95 	 6.460
96 	 6.760
97 	 7.150
98 	 6.520
99 	 6.280
100 	 5.580
101 	 6.990
102 	 6.130
103 	 5.720
104 	 6.450
105 	 5.970
106 	 5.740
107 	 6.080
108 	 5.640
109 	 5.340
110 	 5.390
111 	 5.380
112 	 5.180
113 	 5.380
114 	 4.940
115 	 5.070
116 	 5.410
117 	 4.570
118 	 4.990
119 	 4.660
120 	 4.600
121 	 4.350
122 	 4.070
123 	 4.440
124 	 4.170
125 	 4.580
126 	 4.300
127 	 4.290
128 	 3.710
129 	 3.860
130 	 4.110
131 	 3.790
132 	 4.090
133 	 3.990
134 	 3.720
135 	 3.560
136 	 3.870
137 	 3.600
138 	 3.730
139 	 3.560
140 	 3.510
141 	 3.460
142 	 3.640
143 	 3.420
144 	 3.440
145 	 3.250
146 	 3.410
147 	 2.920
148 	 3.180
149 	 3.040
150 	 3.100
151 	 2.760
152 	 3.130
153 	 3.230
154 	 2.750
155 	 3.260
156 	 2.910
157 	 2.870
158 	 2.510
159 	 2.990
160 	 2.940
161 	 2.960
162 	 2.750
163 	 2.860
164 	 2.550
165 	 2.460
166 	 2.820
167 	 2.490
168 	 2.530
169 	 2.800
170 	 2.620
171 	 2.440
172 	 2.460
173 	 2.400
174 	 2.670
175 	 2.380
176 	 2.270
177 	 2.410
178 	 2.680
179 	 2.230
180 	 2.550
181 	 2.260
182 	 2.120
183 	 2.430
184 	 2.160
185 	 2.430
186 	 2.380
187 	 2.210
188 	 2.250
189 	 2.100
190 	 1.870
191 	 2.140
192 	 2.000
193 	 1.700
194 	 2.080
195 	 2.120
196 	 1.860
197 	 1.880
198 	 2.160
199 	 1.850
200 	 2.070
201 	 1.660
202 	 1.890
203 	 1.810
204 	 1.740
205 	 1.870
206 	 1.710
207 	 2.030
208 	 2.110
209 	 1.670
210 	 1.960
211 	 2.080
212 	 1.760
213 	 1.680
214 	 1.930
215 	 1.610
216 	 1.710
217 	 1.660
218 	 1.640
219 	 1.390
220 	 1.470
221 	 1.340
222 	 1.520
223 	 1.630
224 	 1.480
225 	 1.580
226 	 1.840
227 	 1.650
228 	 1.510
229 	 1.450
230 	 1.620
231 	 1.540
232 	 1.380
233 	 1.450
234 	 1.430
235 	 1.530
236 	 1.670
237 	 1.260
238 	 1.490
239 	 1.220
